date,interval_index,output_interval_label,load_actual_kw,load_pred_selected_kw,load_residual_kw,pv_actual_kw,pv_pred_selected_kw,pv_residual_kw,net_load_actual_kw,net_load_pred_kw,net_load_residual_kw,price_actual,price_pred_prev_day,price_residual
2025-01-06,127,21:10-21:20,4580.742700,4513.524200,67.218500,0.000000,0.000000,0.000000,4580.742700,4513.524200,67.218500,0.922100,0.917800,0.004300
2025-01-06,128,21:20-21:30,4427.176700,4490.185400,-63.008700,0.000000,0.000000,0.000000,4427.176700,4490.185400,-63.008700,0.974300,0.991100,-0.016800
2025-01-06,129,21:30-21:40,4380.310000,4606.860000,-226.550000,0.000000,0.000000,0.000000,4380.310000,4606.860000,-226.550000,0.981900,1.040200,-0.058300
2025-01-06,130,21:40-21:50,4629.130300,4732.203100,-103.072800,0.000000,0.000000,0.000000,4629.130300,4732.203100,-103.072800,1.073800,1.024100,0.049700
2025-01-06,131,21:50-22:00,4293.692400,4167.146000,126.546400,0.000000,0.000000,0.000000,4293.692400,4167.146000,126.546400,0.828400,0.759000,0.069400
2025-01-06,132,22:00-22:10,3515.590000,3288.530000,227.060000,0.000000,0.000000,0.000000,3515.590000,3288.530000,227.060000,0.402800,0.417400,-0.014600
2025-01-06,133,22:10-22:20,3358.175700,3237.290500,120.885200,0.000000,0.000000,0.000000,3358.175700,3237.290500,120.885200,0.418200,0.397800,0.020400
2025-01-06,134,22:20-22:30,3425.762400,3378.335700,47.426700,0.000000,0.000000,0.000000,3425.762400,3378.335700,47.426700,0.489800,0.445300,0.044500
2025-01-06,135,22:30-22:40,3398.050000,3386.030000,12.020000,0.000000,0.000000,0.000000,3398.050000,3386.030000,12.020000,0.421200,0.422200,-0.001000
2025-01-06,136,22:40-22:50,3381.104600,3539.014800,-157.910200,0.000000,0.000000,0.000000,3381.104600,3539.014800,-157.910200,0.405900,0.437300,-0.031400
2025-01-06,137,22:50-23:00,3373.384300,3492.397100,-119.012800,0.000000,0.000000,0.000000,3373.384300,3492.397100,-119.012800,0.410600,0.445800,-0.035200
2025-01-06,138,23:00-23:10,3438.860000,3344.010000,94.850000,0.000000,0.000000,0.000000,3438.860000,3344.010000,94.850000,0.424800,0.430600,-0.005800
2025-01-06,139,23:10-23:20,3647.761300,3552.743900,95.017400,0.000000,0.000000,0.000000,3647.761300,3552.743900,95.017400,0.486800,0.431600,0.055200
2025-01-06,140,23:20-23:30,3719.894600,3624.342700,95.551900,0.000000,0.000000,0.000000,3719.894600,3624.342700,95.551900,0.496000,0.441800,0.054200
2025-01-06,141,23:30-23:40,3608.880000,3519.700000,89.180000,0.000000,0.000000,0.000000,3608.880000,3519.700000,89.180000,0.442700,0.448900,-0.006200
2025-01-06,142,23:40-23:50,3521.880200,3689.418400,-167.538200,0.000000,0.000000,0.000000,3521.880200,3689.418400,-167.538200,0.419100,0.454800,-0.035700
2025-01-06,143,23:50-0:00+1,3402.669700,3763.977300,-361.307600,0.000000,0.000000,0.000000,3402.669700,3763.977300,-361.307600,0.422200,0.485400,-0.063200
2025-01-06,144,0:00-0:10+1,3407.810000,3649.510000,-241.700000,0.000000,0.000000,0.000000,3407.810000,3649.510000,-241.700000,0.436600,0.495400,-0.058800
2025-01-07,1,0:10-0:20,3741.011000,3644.366800,96.644200,0.000000,0.000000,0.000000,3741.011000,3644.366800,96.644200,0.451000,0.413700,0.037300
2025-01-07,2,0:20-0:30,3710.983800,3667.364300,43.619500,0.000000,0.000000,0.000000,3710.983800,3667.364300,43.619500,0.422300,0.371000,0.051300
2025-01-07,3,0:30-0:40,3426.040000,3653.360000,-227.320000,0.000000,0.000000,0.000000,3426.040000,3653.360000,-227.320000,0.384100,0.409600,-0.025500
2025-01-07,4,0:40-0:50,3679.118800,3658.847000,20.271800,0.000000,0.000000,0.000000,3679.118800,3658.847000,20.271800,0.415300,0.450300,-0.035000
2025-01-07,5,0:50-1:00,3924.581900,3753.816100,170.765800,0.000000,0.000000,0.000000,3924.581900,3753.816100,170.765800,0.440500,0.485600,-0.045100
2025-01-07,6,1:00-1:10,3924.150000,3831.100000,93.050000,0.000000,0.000000,0.000000,3924.150000,3831.100000,93.050000,0.437100,0.497100,-0.060000
2025-01-07,7,1:10-1:20,3966.430100,3742.862000,223.568100,0.000000,0.000000,0.000000,3966.430100,3742.862000,223.568100,0.450200,0.463700,-0.013500
2025-01-07,8,1:20-1:30,3851.173800,3867.339900,-16.166100,0.000000,0.000000,0.000000,3851.173800,3867.339900,-16.166100,0.431700,0.467600,-0.035900
2025-01-07,9,1:30-1:40,3629.340000,4073.210000,-443.870000,0.000000,0.000000,0.000000,3629.340000,4073.210000,-443.870000,0.403800,0.498700,-0.094900
2025-01-07,10,1:40-1:50,3633.029200,3860.756000,-227.726800,0.000000,0.000000,0.000000,3633.029200,3860.756000,-227.726800,0.442200,0.467200,-0.025000
2025-01-07,11,1:50-2:00,3796.950900,3797.268500,-0.317600,0.000000,0.000000,0.000000,3796.950900,3797.268500,-0.317600,0.462300,0.437600,0.024700
2025-01-07,12,2:00-2:10,3962.420000,4004.450000,-42.030000,0.000000,0.000000,0.000000,3962.420000,4004.450000,-42.030000,0.442100,0.449000,-0.006900
2025-01-07,13,2:10-2:20,4024.170100,4037.460000,-13.289900,0.000000,0.000000,0.000000,4024.170100,4037.460000,-13.289900,0.450900,0.474200,-0.023300
2025-01-07,14,2:20-2:30,4046.770800,4051.357900,-4.587100,0.000000,0.000000,0.000000,4046.770800,4051.357900,-4.587100,0.505100,0.484100,0.021000
2025-01-07,15,2:30-2:40,4062.180000,4096.180000,-34.000000,0.000000,0.000000,0.000000,4062.180000,4096.180000,-34.000000,0.545600,0.482600,0.063000
2025-01-07,16,2:40-2:50,4032.977700,4015.945700,17.032000,0.000000,0.000000,0.000000,4032.977700,4015.945700,17.032000,0.500000,0.489700,0.010300
2025-01-07,17,2:50-3:00,3947.274700,3883.790000,63.484700,0.000000,0.000000,0.000000,3947.274700,3883.790000,63.484700,0.482100,0.462300,0.019800
2025-01-07,18,3:00-3:10,3873.300000,3868.770000,4.530000,0.000000,0.000000,0.000000,3873.300000,3868.770000,4.530000,0.500700,0.436300,0.064400
2025-01-07,19,3:10-3:20,3896.868700,4075.327000,-178.458300,0.000000,0.000000,0.000000,3896.868700,4075.327000,-178.458300,0.458800,0.496500,-0.037700
2025-01-07,20,3:20-3:30,3891.103500,4218.446400,-327.342900,0.000000,0.000000,0.000000,3891.103500,4218.446400,-327.342900,0.437200,0.550200,-0.113000
2025-01-07,21,3:30-3:40,3871.030000,4188.900000,-317.870000,0.000000,0.000000,0.000000,3871.030000,4188.900000,-317.870000,0.450000,0.543800,-0.093800
2025-01-07,22,3:40-3:50,3968.710900,4140.383600,-171.672700,0.000000,0.000000,0.000000,3968.710900,4140.383600,-171.672700,0.429600,0.512400,-0.082800
2025-01-07,23,3:50-4:00,4012.681400,4178.017800,-165.336400,0.000000,0.000000,0.000000,4012.681400,4178.017800,-165.336400,0.427600,0.503800,-0.076200
2025-01-07,24,4:00-4:10,4022.700000,4252.970000,-230.270000,0.000000,0.000000,0.000000,4022.700000,4252.970000,-230.270000,0.459300,0.510100,-0.050800
2025-01-07,25,4:10-4:20,4173.384000,4243.197800,-69.813800,0.000000,0.000000,0.000000,4173.384000,4243.197800,-69.813800,0.482200,0.491400,-0.009200
2025-01-07,26,4:20-4:30,4198.192800,4278.571200,-80.378400,0.000000,0.000000,0.000000,4198.192800,4278.571200,-80.378400,0.488900,0.507800,-0.018900
2025-01-07,27,4:30-4:40,4091.270000,4315.370000,-224.100000,0.000000,0.000000,0.000000,4091.270000,4315.370000,-224.100000,0.481600,0.546300,-0.064700
2025-01-07,28,4:40-4:50,4137.020000,4174.838500,-37.818500,0.000000,0.000000,0.000000,4137.020000,4174.838500,-37.818500,0.466500,0.526000,-0.059500
2025-01-07,29,4:50-5:00,4285.412800,4081.691500,203.721300,0.000000,0.000000,0.000000,4285.412800,4081.691500,203.721300,0.465700,0.489200,-0.023500
2025-01-07,30,5:00-5:10,4404.470000,4164.850000,239.620000,0.000000,0.000000,0.000000,4404.470000,4164.850000,239.620000,0.486400,0.481500,0.004900
2025-01-07,31,5:10-5:20,4388.470300,4320.037600,68.432700,0.001400,0.001700,-0.000300,4388.468900,4320.035900,68.433000,0.511000,0.512000,-0.001000
2025-01-07,32,5:20-5:30,4220.272800,4318.426200,-98.153400,0.000000,0.000000,0.000000,4220.272800,4318.426200,-98.153400,0.497500,0.555300,-0.057800
2025-01-07,33,5:30-5:40,4055.590000,4155.340000,-99.750000,0.000000,0.000000,0.000000,4055.590000,4155.340000,-99.750000,0.444300,0.550700,-0.106400
2025-01-07,34,5:40-5:50,4179.373200,4122.060500,57.312700,0.019700,0.023800,-0.004100,4179.353500,4122.036700,57.316800,0.433900,0.495700,-0.061800
2025-01-07,35,5:50-6:00,4764.454600,4646.024900,118.429700,0.000000,0.000000,0.000000,4764.454600,4646.024900,118.429700,0.686200,0.705900,-0.019700
2025-01-07,36,6:00-6:10,5362.770000,5383.500000,-20.730000,0.000000,0.000000,0.000000,5362.770000,5383.500000,-20.730000,1.038900,1.063400,-0.024500
2025-01-07,37,6:10-6:20,5300.172000,5503.404000,-203.232000,0.274900,0.331300,-0.056400,5299.897100,5503.072700,-203.175600,1.077000,1.105800,-0.028800
2025-01-07,38,6:20-6:30,5322.054300,5417.125000,-95.070700,0.000000,0.000000,0.000000,5322.054300,5417.125000,-95.070700,1.024500,1.038100,-0.013600
2025-01-07,39,6:30-6:40,5603.320000,5449.410000,153.910000,0.000000,0.000000,0.000000,5603.320000,5449.410000,153.910000,1.042300,1.043800,-0.001500
2025-01-07,40,6:40-6:50,5580.593100,5509.786600,70.806500,3.828600,4.614900,-0.786300,5576.764500,5505.171700,71.592800,1.071200,1.097100,-0.025900
2025-01-07,41,6:50-7:00,5454.721900,5476.426700,-21.704800,0.000000,0.000000,0.000000,5454.721900,5476.426700,-21.704800,1.082400,1.116500,-0.034100
2025-01-07,42,7:0-7:10,5396.920000,5342.830000,54.090000,29.475000,22.762500,6.712500,5367.445000,5320.067500,47.377500,1.054200,1.070600,-0.016400
2025-01-07,43,7:10-7:20,5380.270800,5230.279600,149.991200,226.895300,218.714800,8.180500,5153.375500,5011.564800,141.810700,0.989400,0.997500,-0.008100
2025-01-07,44,7:20-7:30,5493.926800,5280.213100,213.713700,498.390100,474.312500,24.077600,4995.536700,4805.900600,189.636100,0.991100,0.962700,0.028400
2025-01-07,45,7:30-7:40,5514.250000,5270.170000,244.080000,767.400000,728.287500,39.112500,4746.850000,4541.882500,204.967500,1.012800,0.931600,0.081200
2025-01-07,46,7:40-7:50,5260.965000,5011.711000,249.254000,1023.444000,1000.263800,23.180200,4237.521000,4011.447200,226.073800,0.948300,0.862200,0.086100
2025-01-07,47,7:50-8:00,6012.637400,5827.565500,185.071900,1287.525800,1250.632800,36.893000,4725.111600,4576.932700,148.178900,1.128500,1.083000,0.045500
2025-01-07,48,8:00-8:10,7323.540000,7250.860000,72.680000,1593.862500,1502.775000,91.087500,5729.677500,5748.085000,-18.407500,1.460300,1.475200,-0.014900
2025-01-07,49,8:10-8:20,7373.566500,7388.823800,-15.257300,1945.406000,1816.276900,129.129100,5428.160500,5572.546900,-144.386400,1.479300,1.546900,-0.067600
2025-01-07,50,8:20-8:30,7165.902600,7275.015200,-109.112600,2204.324300,2085.860100,118.464200,4961.578300,5189.155100,-227.576800,1.370700,1.473500,-0.102800
2025-01-07,51,8:30-8:40,7287.330000,7428.530000,-141.200000,2384.250000,2294.887500,89.362500,4903.080000,5133.642500,-230.562500,1.317500,1.413000,-0.095500
2025-01-07,52,8:40-8:50,7285.187300,7306.396600,-21.209300,2645.926200,2538.848700,107.077500,4639.261100,4767.547900,-128.286800,1.315000,1.352500,-0.037500
2025-01-07,53,8:50-9:00,7133.423300,7181.329700,-47.906400,2990.274300,2835.206600,155.067700,4143.149000,4346.123100,-202.974100,1.295800,1.348400,-0.052600
2025-01-07,54,9:00-9:10,7004.450000,7187.420000,-182.970000,3345.300000,3097.762500,247.537500,3659.150000,4089.657500,-430.507500,1.254700,1.376600,-0.121900
2025-01-07,55,9:10-9:20,7074.629700,7162.009100,-87.379400,3619.526700,3236.375500,383.151200,3455.103000,3925.633600,-470.530600,1.248600,1.348100,-0.099500
2025-01-07,56,9:20-9:30,7221.011700,7174.135300,46.876400,3772.444500,3463.554900,308.889600,3448.567200,3710.580400,-262.013200,1.275100,1.310400,-0.035300
2025-01-07,57,9:30-9:40,7285.640000,7188.390000,97.250000,3896.437500,3784.987500,111.450000,3389.202500,3403.402500,-14.200000,1.273800,1.271500,0.002300
2025-01-07,58,9:40-9:50,7196.345400,7083.079900,113.265500,4132.904200,4011.208400,121.695800,3063.441200,3071.871500,-8.430300,1.203400,1.208900,-0.005500
2025-01-07,59,9:50-10:00,7060.099800,7044.410600,15.689200,4347.234000,4291.315000,55.919000,2712.865800,2753.095600,-40.229800,1.255300,1.269300,-0.014000
2025-01-07,60,10:00-10:10,7000.210000,7061.680000,-61.470000,4497.862500,4534.387500,-36.525000,2502.347500,2527.292500,-24.945000,1.408100,1.411400,-0.003300
2025-01-07,61,10:10-10:20,7055.807900,6971.464800,84.343100,4695.567300,4506.784400,188.782900,2360.240600,2464.680400,-104.439800,1.433300,1.428100,0.005200
2025-01-07,62,10:20-10:30,7050.714700,7078.079800,-27.365100,4997.974000,4684.235200,313.738800,2052.740700,2393.844600,-341.103900,1.359600,1.374200,-0.014600
2025-01-07,63,10:30-10:40,6968.560000,7254.910000,-286.350000,5241.600000,5022.112500,219.487500,1726.960000,2232.797500,-505.837500,1.325300,1.377700,-0.052400
2025-01-07,64,10:40-10:50,6977.999300,7069.690900,-91.691600,5197.875000,5014.931100,182.943900,1780.124300,2054.759800,-274.635500,1.394600,1.462700,-0.068100
2025-01-07,65,10:50-11:00,7123.123300,7040.008000,83.115300,5184.890000,5090.839000,94.051000,1938.233300,1949.169000,-10.935700,1.192400,1.241000,-0.048600
2025-01-07,66,11:00-11:10,7156.130000,7218.780000,-62.650000,5270.850000,5278.837500,-7.987500,1885.280000,1939.942500,-54.662500,0.820400,0.831900,-0.011500
2025-01-07,67,11:10-11:20,6821.556900,7123.464500,-301.907600,5231.497400,5187.789900,43.707500,1590.059500,1935.674600,-345.615100,0.778500,0.767600,0.010900
2025-01-07,68,11:20-11:30,6825.752900,6954.635400,-128.882500,5219.474200,5280.142200,-60.668000,1606.278700,1674.493200,-68.214500,0.822900,0.801600,0.021300
2025-01-07,69,11:30-11:40,7181.630000,6914.650000,266.980000,5292.300000,5626.575000,-334.275000,1889.330000,1288.075000,601.255000,0.798500,0.775500,0.023000
2025-01-07,70,11:40-11:50,7166.347600,6973.331500,193.016100,5345.688000,5804.275500,-458.587500,1820.659600,1169.056000,651.603600,0.792500,0.783400,0.009100
2025-01-07,71,11:50-12:00,6861.428600,6888.750200,-27.321600,5399.159000,5859.237700,-460.078700,1462.269600,1029.512500,432.757100,0.739700,0.775700,-0.036000
2025-01-07,72,12:00-12:10,6570.200000,6624.430000,-54.230000,5426.812500,5824.687500,-397.875000,1143.387500,799.742500,343.645000,0.669100,0.726600,-0.057500
2025-01-07,73,12:10-12:20,6525.287300,6393.980300,131.307000,5366.650200,5686.486600,-319.836400,1158.637100,707.493700,451.143400,0.697300,0.676500,0.020800
2025-01-07,74,12:20-12:30,6635.134000,6372.310500,262.823500,5319.245600,5767.617000,-448.371400,1315.888400,604.693500,711.194900,0.752800,0.671400,0.081400
2025-01-07,75,12:30-12:40,6733.960000,6420.440000,313.520000,5266.575000,6017.062500,-750.487500,1467.385000,403.377500,1064.007500,0.757100,0.660000,0.097100
2025-01-07,76,12:40-12:50,6736.672700,6270.784000,465.888700,5091.120200,6048.518800,-957.398600,1645.552500,222.265200,1423.287300,0.726700,0.586700,0.140000
2025-01-07,77,12:50-13:00,6836.457700,6323.180600,513.277100,4912.564700,5968.980900,-1056.416200,1923.893000,354.199700,1569.693300,0.877100,0.751700,0.125400
2025-01-07,78,13:00-13:10,6915.420000,6607.410000,308.010000,4792.575000,5907.562500,-1114.987500,2122.845000,699.847500,1422.997500,1.122800,1.061700,0.061100
2025-01-07,79,13:10-13:20,6695.535500,6736.146700,-40.611200,4704.412300,5850.490900,-1146.078600,1991.123200,885.655800,1105.467400,1.148900,1.096000,0.052900
2025-01-07,80,13:20-13:30,6741.761500,6805.296100,-63.534600,4734.801500,5648.954700,-914.153200,2006.960000,1156.341400,850.618600,1.114000,1.049000,0.065000
2025-01-07,81,13:30-13:40,6951.330000,6827.090000,124.240000,4790.400000,5382.562500,-592.162500,2160.930000,1444.527500,716.402500,1.106600,1.055200,0.051400
2025-01-07,82,13:40-13:50,6663.826100,6688.185900,-24.359800,4661.705300,5268.670300,-606.965000,2002.120800,1419.515600,582.605200,1.077300,1.068800,0.008500
2025-01-07,83,13:50-14:00,6484.833700,6602.936000,-118.102300,4504.820100,5050.135600,-545.315500,1980.013600,1552.800400,427.213200,1.182200,1.191700,-0.009500
2025-01-07,84,14:00-14:10,6572.120000,6604.200000,-32.080000,4371.150000,4770.600000,-399.450000,2200.970000,1833.600000,367.370000,1.367300,1.355200,0.012100
2025-01-07,85,14:10-14:20,6491.229700,6546.899900,-55.670200,4160.936500,4727.228200,-566.291700,2330.293200,1819.671700,510.621500,1.397000,1.362900,0.034100
2025-01-07,86,14:20-14:30,6516.068700,6620.757400,-104.688700,3958.637400,4563.125800,-604.488400,2557.431300,2057.631600,499.799700,1.365900,1.339100,0.026800
2025-01-07,87,14:30-14:40,6678.090000,6729.880000,-51.790000,3789.037500,4230.000000,-440.962500,2889.052500,2499.880000,389.172500,1.412700,1.396800,0.015900
2025-01-07,88,14:40-14:50,6683.035300,6559.461500,123.573800,3588.556900,4030.222700,-441.665800,3094.478400,2529.238800,565.239600,1.530400,1.478500,0.051900
2025-01-07,89,14:50-15:00,6637.548300,6397.492300,240.056000,3370.800300,3773.988600,-403.188300,3266.748000,2623.503700,643.244300,1.320500,1.245900,0.074600
2025-01-07,90,15:00-15:10,6561.050000,6448.200000,112.850000,3147.450000,3420.487500,-273.037500,3413.600000,3027.712500,385.887500,0.915000,0.875300,0.039700
2025-01-07,91,15:10-15:20,6359.948700,6600.708500,-240.759800,2915.301200,3144.013900,-228.712700,3444.647500,3456.694600,-12.047100,0.871300,0.899700,-0.028400
2025-01-07,92,15:20-15:30,6248.911500,6466.021300,-217.109800,2699.394200,2875.286500,-175.892300,3549.517300,3590.734800,-41.217500,0.949600,0.961500,-0.011900
2025-01-07,93,15:30-15:40,6333.030000,6227.220000,105.810000,2490.562500,2597.625000,-107.062500,3842.467500,3629.595000,212.872500,0.967900,0.918700,0.049200
2025-01-07,94,15:40-15:50,6511.785400,6416.936400,94.849000,2246.088000,2370.188600,-124.100600,4265.697400,4046.747800,218.949600,0.987200,0.984200,0.003000
2025-01-07,95,15:50-16:00,6622.123000,6445.725700,176.397300,1955.988200,2093.934500,-137.946300,4666.134800,4351.791200,314.343600,0.989200,1.023400,-0.034200
2025-01-07,96,16:00-16:10,6598.910000,6248.020000,350.890000,1639.050000,1733.850000,-94.800000,4959.860000,4514.170000,445.690000,0.989300,0.997700,-0.008400
2025-01-07,97,16:10-16:20,6497.879600,6350.499500,147.380100,1330.856200,1357.755700,-26.899500,5167.023400,4992.743800,174.279600,1.033600,1.023000,0.010600
2025-01-07,98,16:20-16:30,6413.518400,6421.744800,-8.226400,1052.397100,1023.489500,28.907600,5361.121300,5398.255300,-37.134000,1.069500,1.084000,-0.014500
2025-01-07,99,16:30-16:40,6476.440000,6329.540000,146.900000,792.225000,742.687500,49.537500,5684.215000,5586.852500,97.362500,1.095100,1.124100,-0.029000
2025-01-07,100,16:40-16:50,6708.631600,6303.923800,404.707800,518.949600,484.756400,34.193200,6189.682000,5819.167400,370.514600,1.153200,1.106500,0.046700
2025-01-07,101,16:50-17:00,6615.651600,6334.101300,281.550300,238.541500,224.291500,14.250000,6377.110100,6109.809800,267.300300,1.164600,1.095900,0.068700
2025-01-07,102,17:00-17:10,6227.230000,6361.000000,-133.770000,31.612500,26.212500,5.400000,6195.617500,6334.787500,-139.170000,1.115700,1.103400,0.012300
2025-01-07,103,17:10-17:20,6080.741800,6337.989300,-257.247500,0.000000,0.000000,0.000000,6080.741800,6337.989300,-257.247500,1.081400,1.087900,-0.006500
2025-01-07,104,17:20-17:30,6136.343300,6211.839100,-75.495800,3.961500,4.296100,-0.334600,6132.381800,6207.543000,-75.161200,1.096300,1.113700,-0.017400
2025-01-07,105,17:30-17:40,6351.330000,6153.400000,197.930000,0.000000,0.000000,0.000000,6351.330000,6153.400000,197.930000,1.121100,1.150000,-0.028900
2025-01-07,106,17:40-17:50,6570.807600,6282.399700,288.407900,0.000000,0.000000,0.000000,6570.807600,6282.399700,288.407900,1.101200,1.114800,-0.013600
2025-01-07,107,17:50-18:00,5681.986600,5672.859700,9.126900,0.284400,0.308400,-0.024000,5681.702200,5672.551300,9.150900,1.164500,1.192500,-0.028000
2025-01-07,108,18:00-18:10,4273.040000,4555.270000,-282.230000,0.000000,0.000000,0.000000,4273.040000,4555.270000,-282.230000,1.284800,1.324500,-0.039700
2025-01-07,109,18:10-18:20,4165.216600,4190.276000,-25.059400,0.000000,0.000000,0.000000,4165.216600,4190.276000,-25.059400,1.295700,1.261200,0.034500
2025-01-07,110,18:20-18:30,4392.537600,4291.348800,101.188800,0.020400,0.022100,-0.001700,4392.517200,4291.326700,101.190500,1.269400,1.221300,0.048100
2025-01-07,111,18:30-18:40,4379.890000,4481.620000,-101.730000,0.000000,0.000000,0.000000,4379.890000,4481.620000,-101.730000,1.267100,1.252200,0.014900
2025-01-07,112,18:40-18:50,4500.923700,4652.709000,-151.785300,0.000000,0.000000,0.000000,4500.923700,4652.709000,-151.785300,1.291500,1.204100,0.087400
2025-01-07,113,18:50-19:00,4506.823900,4540.368900,-33.545000,0.001500,0.001600,-0.000100,4506.822400,4540.367300,-33.544900,1.400100,1.289100,0.111000
2025-01-07,114,19:00-19:10,4402.760000,4257.340000,145.420000,0.000000,0.000000,0.000000,4402.760000,4257.340000,145.420000,1.529800,1.482500,0.047300
2025-01-07,115,19:10-19:20,4486.127600,4219.534400,266.593200,0.000000,0.000000,0.000000,4486.127600,4219.534400,266.593200,1.539400,1.521500,0.017900
2025-01-07,116,19:20-19:30,4545.670400,4376.317200,169.353200,0.000000,0.000000,0.000000,4545.670400,4376.317200,169.353200,1.508500,1.507500,0.001000
2025-01-07,117,19:30-19:40,4456.580000,4517.090000,-60.510000,0.000000,0.000000,0.000000,4456.580000,4517.090000,-60.510000,1.492900,1.513400,-0.020500
2025-01-07,118,19:40-19:50,4307.194000,4488.763100,-181.569100,0.000000,0.000000,0.000000,4307.194000,4488.763100,-181.569100,1.475300,1.508900,-0.033600
2025-01-07,119,19:50-20:00,4168.127300,4509.856200,-341.728900,0.000000,0.000000,0.000000,4168.127300,4509.856200,-341.728900,1.464600,1.540700,-0.076100
2025-01-07,120,20:00-20:10,4164.020000,4589.650000,-425.630000,0.000000,0.000000,0.000000,4164.020000,4589.650000,-425.630000,1.465600,1.579100,-0.113500
2025-01-07,121,20:10-20:20,4375.036300,4509.266500,-134.230200,0.000000,0.000000,0.000000,4375.036300,4509.266500,-134.230200,1.470900,1.535400,-0.064500
2025-01-07,122,20:20-20:30,4477.780400,4348.100400,129.680000,0.000000,0.000000,0.000000,4477.780400,4348.100400,129.680000,1.470400,1.474000,-0.003600
2025-01-07,123,20:30-20:40,4451.300000,4278.060000,173.240000,0.000000,0.000000,0.000000,4451.300000,4278.060000,173.240000,1.503800,1.501400,0.002400
2025-01-07,124,20:40-20:50,4538.851400,4410.870700,127.980700,0.000000,0.000000,0.000000,4538.851400,4410.870700,127.980700,1.567200,1.613500,-0.046300
2025-01-07,125,20:50-21:00,4446.847800,4564.960300,-118.112500,0.000000,0.000000,0.000000,4446.847800,4564.960300,-118.112500,1.309700,1.384200,-0.074500
2025-01-07,126,21:00-21:10,4251.030000,4619.890000,-368.860000,0.000000,0.000000,0.000000,4251.030000,4619.890000,-368.860000,0.915300,0.956900,-0.041600
2025-01-07,127,21:10-21:20,4344.967200,4580.742700,-235.775500,0.000000,0.000000,0.000000,4344.967200,4580.742700,-235.775500,0.942800,0.922100,0.020700
2025-01-07,128,21:20-21:30,4386.844800,4427.176700,-40.331900,0.000000,0.000000,0.000000,4386.844800,4427.176700,-40.331900,0.986600,0.974300,0.012300
2025-01-07,129,21:30-21:40,4419.090000,4380.310000,38.780000,0.000000,0.000000,0.000000,4419.090000,4380.310000,38.780000,0.929100,0.981900,-0.052800
2025-01-07,130,21:40-21:50,4717.958800,4629.130300,88.828500,0.000000,0.000000,0.000000,4717.958800,4629.130300,88.828500,1.010800,1.073800,-0.063000
2025-01-07,131,21:50-22:00,4271.408700,4293.692400,-22.283700,0.000000,0.000000,0.000000,4271.408700,4293.692400,-22.283700,0.792900,0.828400,-0.035500
2025-01-07,132,22:00-22:10,3355.750000,3515.590000,-159.840000,0.000000,0.000000,0.000000,3355.750000,3515.590000,-159.840000,0.407600,0.402800,0.004800
2025-01-07,133,22:10-22:20,3334.317300,3358.175700,-23.858400,0.000000,0.000000,0.000000,3334.317300,3358.175700,-23.858400,0.472500,0.418200,0.054300
2025-01-07,134,22:20-22:30,3487.621100,3425.762400,61.858700,0.000000,0.000000,0.000000,3487.621100,3425.762400,61.858700,0.575500,0.489800,0.085700
2025-01-07,135,22:30-22:40,3376.870000,3398.050000,-21.180000,0.000000,0.000000,0.000000,3376.870000,3398.050000,-21.180000,0.493000,0.421200,0.071800
2025-01-07,136,22:40-22:50,3308.258300,3381.104600,-72.846300,0.000000,0.000000,0.000000,3308.258300,3381.104600,-72.846300,0.423300,0.405900,0.017400
2025-01-07,137,22:50-23:00,3294.788900,3373.384300,-78.595400,0.000000,0.000000,0.000000,3294.788900,3373.384300,-78.595400,0.435800,0.410600,0.025200
2025-01-07,138,23:00-23:10,3347.770000,3438.860000,-91.090000,0.000000,0.000000,0.000000,3347.770000,3438.860000,-91.090000,0.475800,0.424800,0.051000
2025-01-07,139,23:10-23:20,3501.179600,3647.761300,-146.581700,0.000000,0.000000,0.000000,3501.179600,3647.761300,-146.581700,0.442700,0.486800,-0.044100
2025-01-07,140,23:20-23:30,3567.991500,3719.894600,-151.903100,0.000000,0.000000,0.000000,3567.991500,3719.894600,-151.903100,0.397900,0.496000,-0.098100
2025-01-07,141,23:30-23:40,3549.340000,3608.880000,-59.540000,0.000000,0.000000,0.000000,3549.340000,3608.880000,-59.540000,0.398300,0.442700,-0.044400
2025-01-07,142,23:40-23:50,3612.986000,3521.880200,91.105800,0.000000,0.000000,0.000000,3612.986000,3521.880200,91.105800,0.443600,0.419100,0.024500
2025-01-07,143,23:50-0:00+1,3626.937500,3402.669700,224.267800,0.000000,0.000000,0.000000,3626.937500,3402.669700,224.267800,0.485900,0.422200,0.063700
2025-01-07,144,0:00-0:10+1,3630.210000,3407.810000,222.400000,0.000000,0.000000,0.000000,3630.210000,3407.810000,222.400000,0.495700,0.436600,0.059100
2025-01-08,1,0:10-0:20,3804.682700,3741.011000,63.671700,0.000000,0.000000,0.000000,3804.682700,3741.011000,63.671700,0.481200,0.451000,0.030200
2025-01-08,2,0:20-0:30,3915.209300,3710.983800,204.225500,0.000000,0.000000,0.000000,3915.209300,3710.983800,204.225500,0.478400,0.422300,0.056100
2025-01-08,3,0:30-0:40,3757.030000,3426.040000,330.990000,0.000000,0.000000,0.000000,3757.030000,3426.040000,330.990000,0.464500,0.384100,0.080400
2025-01-08,4,0:40-0:50,3396.636100,3679.118800,-282.482700,0.000000,0.000000,0.000000,3396.636100,3679.118800,-282.482700,0.396900,0.415300,-0.018400
